,sea-1,sv0-1,sea-2,sv0-2
19097,,281474976688928.0,281474976688992.0,281474976688928.0
19098,,281474976688928.0,281474976688992.0,281474976688928.0
19099,,281474976688928.0,281474976688992.0,281474976688928.0
19100,,281474976688928.0,281474976688992.0,281474976688928.0
19101,,281474976688928.0,281474976688992.0,281474976688928.0
19102,,281474976688928.0,281474976688992.0,281474976688928.0
19103,,281474976688928.0,281474976688992.0,281474976688928.0
19104,,281474976688928.0,281474976688992.0,281474976688928.0
19105,,281474976688928.0,281474976688992.0,281474976688928.0
19106,,281474976688928.0,281474976688992.0,281474976688928.0
19108,,116707488.0,281474976689008.0,281474976688928.0
19109,,116707488.0,281474976689008.0,281474976688928.0
19110,,116707488.0,281474976689008.0,281474976688928.0
19114,,116707520.0,10465528.0,116707520.0
19117,,69841984.0,116707504.0,69841984.0
19118,,69841984.0,116707504.0,69841984.0
19119,,69841984.0,116707504.0,69841984.0
19120,,69841984.0,116707504.0,69841984.0
19121,,69841984.0,116707504.0,69841984.0
19122,,69841984.0,116707504.0,69841984.0
19124,,281474976689120.0,116707472.0,69841984.0
19130,,281474976689072.0,281474976689104.0,281474976689072.0
19131,,281474976689072.0,281474976689104.0,281474976689072.0
19132,,281474976689072.0,281474976689104.0,281474976689072.0
19133,,281474976689072.0,281474976689104.0,281474976689072.0
19134,,281474976689072.0,281474976689104.0,281474976689072.0
19135,,281474976689072.0,281474976689104.0,281474976689072.0
19136,,281474976689072.0,281474976689104.0,281474976689072.0
19142,,281474976689040.0,281474976689088.0,281474976689040.0
19143,,281474976689040.0,281474976689088.0,281474976689040.0
19144,,281474976689040.0,281474976689088.0,281474976689040.0
19145,,281474976689040.0,281474976689088.0,281474976689040.0
19146,,281474976689040.0,281474976689088.0,281474976689040.0
19147,,281474976689040.0,281474976689088.0,281474976689040.0
19148,,281474976689040.0,281474976689088.0,281474976689040.0
19149,,281474976689040.0,281474976689088.0,281474976689040.0
19150,,281474976689040.0,281474976689088.0,281474976689040.0
19151,,281474976689040.0,281474976689088.0,281474976689040.0
19152,,281474976689040.0,281474976689088.0,281474976689040.0
19153,,281474976689040.0,281474976689088.0,281474976689040.0
19154,,281474976689040.0,281474976689088.0,281474976689040.0
19155,,281474976689040.0,281474976689088.0,281474976689040.0
19156,,281474976689040.0,281474976689088.0,281474976689040.0
19157,,281474976689040.0,281474976689088.0,281474976689040.0
19162,,281474976689056.0,281474976689088.0,281474976689056.0
19163,,281474976689056.0,281474976689088.0,281474976689056.0
19164,,281474976689056.0,281474976689088.0,281474976689056.0
19165,,281474976689056.0,281474976689088.0,281474976689056.0
19166,,281474976689056.0,281474976689088.0,281474976689056.0
19167,,281474976689056.0,281474976689088.0,281474976689056.0
19168,,281474976689056.0,281474976689088.0,281474976689056.0
19169,,281474976689056.0,281474976689088.0,281474976689056.0
19170,,281474976689056.0,281474976689088.0,281474976689056.0
19171,,281474976689056.0,281474976689088.0,281474976689056.0
19174,,4294967295.0,115752968.0,4294967295.0
19175,,4294967295.0,115752968.0,4294967295.0
19176,,4294967295.0,115752968.0,4294967295.0
19177,,4294967295.0,115752968.0,4294967295.0
19178,,4294967295.0,115752968.0,4294967295.0
19179,,4294967295.0,115752968.0,4294967295.0
19181,,116707520.0,115752996.0,4294967295.0
19182,,116707520.0,115752996.0,4294967295.0
19183,,116707520.0,115752996.0,4294967295.0
19186,,116707536.0,10465536.0,116707536.0
19189,,115505776.0,116707520.0,115505776.0
19190,,115505776.0,116707520.0,115505776.0
19191,,115505776.0,116707520.0,115505776.0
19192,,115505776.0,116707520.0,115505776.0
19193,,115505776.0,116707520.0,115505776.0
19195,,116707536.0,115505808.0,115505776.0
19196,,116707536.0,115505808.0,115505776.0
19197,,116707536.0,115505808.0,115505776.0
19202,,116707568.0,116707536.0,116707568.0
19205,,69841984.0,116707552.0,69841984.0
19206,,69841984.0,116707552.0,69841984.0
19208,,0.0,116707472.0,69841984.0
19209,,0.0,116707472.0,69841984.0
19210,,0.0,116707472.0,69841984.0
19211,,0.0,116707472.0,69841984.0
19212,,0.0,116707472.0,69841984.0
19213,,0.0,116707472.0,69841984.0
19214,,0.0,116707472.0,69841984.0
19215,,0.0,116707472.0,69841984.0
19216,,0.0,116707472.0,69841984.0
19217,,0.0,116707472.0,69841984.0
19218,,0.0,116707472.0,69841984.0
19226,,10458672.0,281474976692624.0,281474976692544.0
19227,,10458672.0,281474976692624.0,281474976692544.0
19228,,10458672.0,281474976692624.0,281474976692544.0
19229,,10458672.0,281474976692624.0,281474976692544.0
19230,,10458672.0,281474976692624.0,281474976692544.0
19231,,10458672.0,281474976692624.0,281474976692544.0
19233,,69864928.0,10461104.0,10458672.0
19235,,69865088.0,281474976689152.0,69864928.0
19236,,69865088.0,281474976689152.0,69864928.0
19237,,69865088.0,281474976689152.0,69864928.0
19244,,281474976689024.0,281474976689088.0,281474976689024.0
19245,,281474976689024.0,281474976689088.0,281474976689024.0
19246,,281474976689024.0,281474976689088.0,281474976689024.0
19253,,281474976688928.0,281474976688992.0,281474976688928.0
19254,,281474976688928.0,281474976688992.0,281474976688928.0
19255,,281474976688928.0,281474976688992.0,281474976688928.0
19256,,281474976688928.0,281474976688992.0,281474976688928.0
19257,,281474976688928.0,281474976688992.0,281474976688928.0
19258,,281474976688928.0,281474976688992.0,281474976688928.0
19259,,281474976688928.0,281474976688992.0,281474976688928.0
19260,,281474976688928.0,281474976688992.0,281474976688928.0
19261,,281474976688928.0,281474976688992.0,281474976688928.0
19262,,281474976688928.0,281474976688992.0,281474976688928.0
19263,,281474976688928.0,281474976688992.0,281474976688928.0
19264,,281474976688928.0,281474976688992.0,281474976688928.0
19265,,281474976688928.0,281474976688992.0,281474976688928.0
19266,,281474976688928.0,281474976688992.0,281474976688928.0
19267,,281474976688928.0,281474976688992.0,281474976688928.0
19272,,281474976688976.0,281474976688992.0,281474976688976.0
19273,,281474976688976.0,281474976688992.0,281474976688976.0
19274,,281474976688976.0,281474976688992.0,281474976688976.0
19275,,281474976688976.0,281474976688992.0,281474976688976.0
19277,,116707600.0,281474976689008.0,281474976688976.0
19278,,116707600.0,281474976689008.0,281474976688976.0
19279,,116707600.0,281474976689008.0,281474976688976.0
19289,,281474976688864.0,281474976688944.0,281474976688864.0
19290,,281474976688864.0,281474976688944.0,281474976688864.0
19291,,281474976688864.0,281474976688944.0,281474976688864.0
19292,,281474976688864.0,281474976688944.0,281474976688864.0
19293,,281474976688864.0,281474976688944.0,281474976688864.0
19295,,3652.0,281474976688960.0,281474976688864.0
19296,,3652.0,281474976688960.0,281474976688864.0
19299,,444.0,20844408.0,444.0
19300,,444.0,20844408.0,444.0
19301,,444.0,20844408.0,444.0
19302,,444.0,20844408.0,444.0
19304,,35864144.0,20843946.0,444.0
19305,,35864144.0,20843946.0,444.0
19306,,35864144.0,20843946.0,444.0
19307,,35864144.0,20843946.0,444.0
19308,,35864144.0,20843946.0,444.0
19314,,262204.0,81716280.0,262204.0
19315,,262204.0,81716280.0,262204.0
19316,,262204.0,81716280.0,262204.0
19317,,262204.0,81716280.0,262204.0
19318,,262204.0,81716280.0,262204.0
19319,,262204.0,81716280.0,262204.0
19320,,262204.0,81716280.0,262204.0
19321,,262204.0,81716280.0,262204.0
19322,,262204.0,81716280.0,262204.0
19324,,116707600.0,116707584.0,262204.0
19325,,116707600.0,116707584.0,262204.0
19326,,116707600.0,116707584.0,262204.0
19329,,116707616.0,10465536.0,116707616.0
19331,,0.0,10465528.0,116707616.0
19335,,281474976688992.0,281474976688992.0,281474976688992.0
19336,,281474976688992.0,281474976688992.0,281474976688992.0
19342,,281474976688912.0,281474976688960.0,281474976688912.0
19343,,281474976688912.0,281474976688960.0,281474976688912.0
19344,,281474976688912.0,281474976688960.0,281474976688912.0
19345,,281474976688912.0,281474976688960.0,281474976688912.0
19346,,281474976688912.0,281474976688960.0,281474976688912.0
19347,,281474976688912.0,281474976688960.0,281474976688912.0
19348,,281474976688912.0,281474976688960.0,281474976688912.0
19355,,281474976688880.0,281474976688960.0,281474976688880.0
19356,,281474976688880.0,281474976688960.0,281474976688880.0
19357,,281474976688880.0,281474976688960.0,281474976688880.0
19358,,281474976688880.0,281474976688960.0,281474976688880.0
19359,,281474976688880.0,281474976688960.0,281474976688880.0
19360,,281474976688880.0,281474976688960.0,281474976688880.0
19361,,281474976688880.0,281474976688960.0,281474976688880.0
19362,,281474976688880.0,281474976688960.0,281474976688880.0
19363,,281474976688880.0,281474976688960.0,281474976688880.0
19364,,281474976688880.0,281474976688960.0,281474976688880.0
19365,,281474976688880.0,281474976688960.0,281474976688880.0
19366,,281474976688880.0,281474976688960.0,281474976688880.0
19367,,281474976688880.0,281474976688960.0,281474976688880.0
19368,,281474976688880.0,281474976688960.0,281474976688880.0
19369,,281474976688880.0,281474976688960.0,281474976688880.0
19370,,281474976688880.0,281474976688960.0,281474976688880.0
19371,,281474976688880.0,281474976688960.0,281474976688880.0
19372,,281474976688880.0,281474976688960.0,281474976688880.0
19373,,281474976688880.0,281474976688960.0,281474976688880.0
19374,,281474976688880.0,281474976688960.0,281474976688880.0
19375,,281474976688880.0,281474976688960.0,281474976688880.0
19376,,281474976688880.0,281474976688960.0,281474976688880.0
19377,,281474976688880.0,281474976688960.0,281474976688880.0
19378,,281474976688880.0,281474976688960.0,281474976688880.0
19379,,281474976688880.0,281474976688960.0,281474976688880.0
19380,,281474976688880.0,281474976688960.0,281474976688880.0
19381,,281474976688880.0,281474976688960.0,281474976688880.0
19383,,1386.0,281474976688976.0,281474976688880.0
19384,,1386.0,281474976688976.0,281474976688880.0
19387,,141.0,30288600.0,141.0
19388,,141.0,30288600.0,141.0
19389,,141.0,30288600.0,141.0
19390,,141.0,30288600.0,141.0
19392,,35864176.0,30288426.0,141.0
19393,,35864176.0,30288426.0,141.0
19394,,35864176.0,30288426.0,141.0
19395,,35864176.0,30288426.0,141.0
19396,,35864176.0,30288426.0,141.0
19400,,262210.0,75345184.0,262210.0
19402,,262210.0,75345200.0,262210.0
19404,,262210.0,75345184.0,262210.0
19406,,2147745858.0,75345184.0,262210.0
19408,,2147745858.0,75345184.0,2147745858.0
19410,,2147745858.0,75345184.0,2147745858.0
19412,,75345184.0,75345184.0,2147745858.0
19413,,75345184.0,75345184.0,2147745858.0
19414,,75345184.0,75345184.0,2147745858.0
19415,,75345184.0,75345184.0,2147745858.0
19416,,75345184.0,75345184.0,2147745858.0
19417,,75345184.0,75345184.0,2147745858.0
19419,,116707616.0,75345200.0,75345184.0
19420,,116707616.0,75345200.0,75345184.0
19421,,116707616.0,75345200.0,75345184.0
19425,,116707648.0,10465528.0,116707648.0
19428,,69842112.0,116707632.0,69842112.0
19429,,69842112.0,116707632.0,69842112.0
19430,,69842112.0,116707632.0,69842112.0
19436,,281474976688944.0,281474976688992.0,281474976688944.0
19437,,281474976688944.0,281474976688992.0,281474976688944.0
19438,,281474976688944.0,281474976688992.0,281474976688944.0
19440,,3.0,281474976689008.0,281474976688944.0
19441,,3.0,281474976689008.0,281474976688944.0
19443,,3.0,19171416.0,3.0
19444,,3.0,19171416.0,3.0
19445,,3.0,19171416.0,3.0
19446,,3.0,19171416.0,3.0
19447,,3.0,19171416.0,3.0
19449,,281474976689024.0,19171400.0,3.0
19450,,281474976689024.0,19171400.0,3.0
19451,,281474976689024.0,19171400.0,3.0
19452,,281474976689024.0,19171400.0,3.0
19453,,281474976689024.0,19171400.0,3.0
19454,,281474976689024.0,19171400.0,3.0
19456,,281474976689120.0,20766984.0,281474976689024.0
19462,,281474976689072.0,281474976689104.0,281474976689072.0
19463,,281474976689072.0,281474976689104.0,281474976689072.0
19464,,281474976689072.0,281474976689104.0,281474976689072.0
19465,,281474976689072.0,281474976689104.0,281474976689072.0
19466,,281474976689072.0,281474976689104.0,281474976689072.0
19467,,281474976689072.0,281474976689104.0,281474976689072.0
19468,,281474976689072.0,281474976689104.0,281474976689072.0
19474,,281474976689040.0,281474976689088.0,281474976689040.0
19475,,281474976689040.0,281474976689088.0,281474976689040.0
19476,,281474976689040.0,281474976689088.0,281474976689040.0
19477,,281474976689040.0,281474976689088.0,281474976689040.0
19478,,281474976689040.0,281474976689088.0,281474976689040.0
19479,,281474976689040.0,281474976689088.0,281474976689040.0
19480,,281474976689040.0,281474976689088.0,281474976689040.0
19481,,281474976689040.0,281474976689088.0,281474976689040.0
19482,,281474976689040.0,281474976689088.0,281474976689040.0
19483,,281474976689040.0,281474976689088.0,281474976689040.0
19484,,281474976689040.0,281474976689088.0,281474976689040.0
19485,,281474976689040.0,281474976689088.0,281474976689040.0
19486,,281474976689040.0,281474976689088.0,281474976689040.0
19487,,281474976689040.0,281474976689088.0,281474976689040.0
19488,,281474976689040.0,281474976689088.0,281474976689040.0
19489,,281474976689040.0,281474976689088.0,281474976689040.0
19494,,281474976689056.0,281474976689088.0,281474976689056.0
19495,,281474976689056.0,281474976689088.0,281474976689056.0
19496,,281474976689056.0,281474976689088.0,281474976689056.0
19497,,281474976689056.0,281474976689088.0,281474976689056.0
19498,,281474976689056.0,281474976689088.0,281474976689056.0
19499,,281474976689056.0,281474976689088.0,281474976689056.0
19500,,281474976689056.0,281474976689088.0,281474976689056.0
19501,,281474976689056.0,281474976689088.0,281474976689056.0
19502,,281474976689056.0,281474976689088.0,281474976689056.0
19503,,281474976689056.0,281474976689088.0,281474976689056.0
19506,,4294967295.0,115752968.0,4294967295.0
19507,,4294967295.0,115752968.0,4294967295.0
19508,,4294967295.0,115752968.0,4294967295.0
19509,,4294967295.0,115752968.0,4294967295.0
19510,,4294967295.0,115752968.0,4294967295.0
19511,,4294967295.0,115752968.0,4294967295.0
19513,,116707648.0,115753000.0,4294967295.0
19514,,116707648.0,115753000.0,4294967295.0
19515,,116707648.0,115753000.0,4294967295.0
19518,,116707664.0,10465536.0,116707664.0
19521,,115505784.0,116707648.0,115505784.0
19522,,115505784.0,116707648.0,115505784.0
19523,,115505784.0,116707648.0,115505784.0
19524,,115505784.0,116707648.0,115505784.0
19525,,115505784.0,116707648.0,115505784.0
19527,,116707664.0,115505816.0,115505784.0
19528,,116707664.0,115505816.0,115505784.0
19529,,116707664.0,115505816.0,115505784.0
19534,,116707696.0,116707664.0,116707696.0
19537,,69842112.0,116707680.0,69842112.0
19538,,69842112.0,116707680.0,69842112.0
19540,,0.0,116707584.0,69842112.0
19541,,0.0,116707584.0,69842112.0
19542,,0.0,116707584.0,69842112.0
19543,,0.0,116707584.0,69842112.0
19544,,0.0,116707584.0,69842112.0
19545,,0.0,116707584.0,69842112.0
19546,,0.0,116707584.0,69842112.0
19547,,0.0,116707584.0,69842112.0
19548,,0.0,116707584.0,69842112.0
19549,,0.0,116707584.0,69842112.0
19550,,0.0,116707584.0,69842112.0
19558,,10458672.0,281474976692624.0,281474976692544.0
19559,,10458672.0,281474976692624.0,281474976692544.0
19560,,10458672.0,281474976692624.0,281474976692544.0
19561,,10458672.0,281474976692624.0,281474976692544.0
19562,,10458672.0,281474976692624.0,281474976692544.0
19563,,10458672.0,281474976692624.0,281474976692544.0
19565,,69865056.0,10461104.0,10458672.0
19567,,69865152.0,281474976689152.0,69865056.0
19568,,69865152.0,281474976689152.0,69865056.0
19569,,69865152.0,281474976689152.0,69865056.0
19576,,281474976689024.0,281474976689088.0,281474976689024.0
19577,,281474976689024.0,281474976689088.0,281474976689024.0
19578,,281474976689024.0,281474976689088.0,281474976689024.0
19585,,281474976688928.0,281474976688992.0,281474976688928.0
19586,,281474976688928.0,281474976688992.0,281474976688928.0
19587,,281474976688928.0,281474976688992.0,281474976688928.0
19588,,281474976688928.0,281474976688992.0,281474976688928.0
19589,,281474976688928.0,281474976688992.0,281474976688928.0
19590,,281474976688928.0,281474976688992.0,281474976688928.0
19591,,281474976688928.0,281474976688992.0,281474976688928.0
19592,,281474976688928.0,281474976688992.0,281474976688928.0
19593,,281474976688928.0,281474976688992.0,281474976688928.0
19594,,281474976688928.0,281474976688992.0,281474976688928.0
19595,,281474976688928.0,281474976688992.0,281474976688928.0
